"","station","date","air_temp_avg_c","air_temp_min_c","air_temp_max_c","air_temp_peak_c","precip_total_mm","wind_speed_vcavg_ms","wind_dir_vcavg_deg","wind_speed_max_ms","wind_dir_max_speed_deg","hum_per","soil_temp_10cm_avg_c","barom_pres_hpa","soil_mois_wfv","solar_irr_avg_wm2","solar_irr_summ_mjm2d","file"
"533","PN Bicuar",2016-09-03,17.81,3,33.1,33.9,0,1.04,128.959,5.27778,131,39.21,23.56,878.4,0.009,267.25,23.0904,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"534","PN Bicuar",2016-09-04,18.07,3.1,32.5,33.3,0,1.06,238.408,3.77778,207,46.58,23.47,878.3,0.008,213.29,18.4284,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"535","PN Bicuar",2016-09-05,20.15,7.2,33.1,33.9,0,0.67,220.226,2.66667,229,53.13,23.75,879.4,0.008,228.08,19.7064,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"536","PN Bicuar",2016-09-06,20.88,8.1,34.6,35.6,0,0.72,186.467,3.05556,176,48.71,24.3,878.4,0.008,240.54,20.7828,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"537","PN Bicuar",2016-09-07,22.5,8.6,36.1,37,0,1.4,193.016,5.22222,165,45.13,24.71,878,0.008,238.29,20.5884,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"538","PN Bicuar",2016-09-08,21.59,7.4,34.8,35.7,0,1.03,210.505,4.16667,149,44,25.06,878.4,0.008,239.46,20.6892,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"539","PN Bicuar",2016-09-09,20.18,6.7,34.4,35.4,0,1.45,182.465,4.58333,162,42.29,25.07,878.8,0.009,248.79,21.4956,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"540","PN Bicuar",2016-09-10,20.4,5.5,35.7,36.6,0,0.59,153.507,4.16667,141,39,25.01,878,0.009,244,21.0816,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"541","PN Bicuar",2016-09-11,21.28,5.8,35.7,36.3,0,0.74,225.886,4.72222,282,46.63,25.07,877.8,0.009,241.83,20.8944,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"542","PN Bicuar",2016-09-12,21.26,8.5,33.8,34.8,0,0.75,209.558,3.33333,320,49.5,25.51,878.6,0.011,235.5,20.3472,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"543","PN Bicuar",2016-09-13,21.74,7.9,35.3,36.4,0,0.28,225.733,3.63889,192,42.46,25.45,877.8,0.011,242.25,20.9304,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"544","PN Bicuar",2016-09-14,22.78,8.5,36,37,0,0.64,204.076,4.36111,169,41.33,25.87,877.2,0.011,255.88,22.1076,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"545","PN Bicuar",2016-09-15,22.59,11.8,34.5,35.1,0,1.62,218.268,5.88889,190,41.21,26.33,877.5,0.01,246.71,21.3156,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"546","PN Bicuar",2016-09-16,20.45,6.6,33.6,34.5,0,1.67,224.847,4.77778,258,42.67,26.23,878.3,0.008,270.42,23.364,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"547","PN Bicuar",2016-09-17,20.2,5,34.4,35.1,0,1.06,190.648,3.5,192,35.88,26.11,878.6,0.008,274.46,23.7132,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"548","PN Bicuar",2016-09-18,18.92,4.1,33.9,34.6,0,1.16,113.599,5.16667,88,35.88,25.81,879.1,0.009,264.08,22.8168,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"549","PN Bicuar",2016-09-19,20.65,7.1,35.2,35.9,0,0.83,103.523,5.13889,122,30.58,25.56,879.2,0.01,234.54,20.2644,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"550","PN Bicuar",2016-09-20,24.27,12.2,34.7,36,0,1.02,139.762,6.22222,105,36.29,25.8,878,0.012,184.63,15.9516,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"551","PN Bicuar",2016-09-21,25.29,16.6,35.1,35.9,0,1.51,122.721,4.41667,124,36.5,26.61,877.4,0.013,191.67,16.56,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"552","PN Bicuar",2016-09-22,23.89,11.6,36.1,37.4,0,0.96,145.911,3.77778,107,33.17,26.73,877.9,0.012,221.96,19.1772,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"553","PN Bicuar",2016-09-23,21.93,6.5,36.7,37.3,0,0.86,170.629,4.41667,134,38.79,26.58,877.7,0.011,279.13,24.1164,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"554","PN Bicuar",2016-09-24,24.06,13.5,36,36.9,0,1.18,251.083,4.72222,300,41.54,27.2,877,0.009,251.63,21.7404,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"555","PN Bicuar",2016-09-25,24.04,14.6,34.9,36,0,1.48,254.462,4.27778,228,44.54,27.65,876.4,0.009,231.58,20.0088,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"556","PN Bicuar",2016-09-26,23.91,17.4,32.3,33.2,0,1.86,265.27,4.33333,277,49.54,27.49,876.6,0.01,200.33,17.3088,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"557","PN Bicuar",2016-09-27,24.22,15.6,33.6,34.4,0.2,1.31,176.29,3.83333,167,46.63,27.62,877.3,0.01,234.29,20.2428,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"558","PN Bicuar",2016-09-28,22.9,9.7,35.5,36.3,0,0.94,203.202,3.25,164,42.29,27.7,878.4,0.011,278.63,24.0732,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"559","PN Bicuar",2016-09-29,22.88,11,36,36.6,0,1.78,166.984,5.58333,142,36.71,28,878.4,0.012,288.88,24.9588,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"560","PN Bicuar",2016-09-30,24.63,8.7,36.7,37.4,0,0.72,167.53,4.52778,140,33.83,27.85,876.5,0.011,251.42,21.7224,"2016-09_D_PNBicuar_0000361101_rfzw.xls"
"561","PN Bicuar",2016-10-01,27.37,15.9,37.1,37.8,0,1.56,215.306,4.22222,164,34.46,29.03,874.6,0.011,279.17,24.12,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"562","PN Bicuar",2016-10-02,24.03,11.6,36.6,37.2,0,1.66,241.572,4.22222,292,44.79,29.01,875.8,0.012,291.08,25.1496,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"563","PN Bicuar",2016-10-03,23.18,8.5,36.1,37,0,0.81,231.122,3.13889,269,45.63,28.9,876.3,0.012,281.08,24.2856,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"564","PN Bicuar",2016-10-04,24.4,12.2,34.8,35.8,0,1.1,232.709,5.61111,282,46.88,29.13,877,0.013,283.33,24.48,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"565","PN Bicuar",2016-10-05,24.05,11.1,34,35.2,0,0.27,247.281,4.91667,317,48.63,29.41,876.1,0.013,272.79,23.5692,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"566","PN Bicuar",2016-10-06,23.52,17.3,33.7,35.1,0,0.9,226.696,3.41667,236,51.46,29.1,875.8,0.012,156.13,13.4892,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"567","PN Bicuar",2016-10-07,24.19,11.4,34.6,36,0,0.89,223.318,2.77778,274,48.13,28.53,875.8,0.014,225.5,19.4832,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"568","PN Bicuar",2016-10-08,23.61,10.4,35.9,36.9,0,1.48,233.673,3.58333,244,43.71,28.8,877.3,0.013,294.5,25.4448,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"569","PN Bicuar",2016-10-09,22.78,7.7,36.1,36.8,0,1.55,171.123,5.36111,145,34.38,28.98,877.1,0.014,313.79,27.1116,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"570","PN Bicuar",2016-10-10,24.43,8.9,36.5,37.3,7.4,1.62,174.891,6.25,167,41.17,29.17,877.4,0.013,292,25.2288,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"571","PN Bicuar",2016-10-11,26.88,18.8,36.3,37.1,0,1.02,194.346,3.61111,216,50.96,29.32,877.5,0.013,274.33,23.7024,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"572","PN Bicuar",2016-10-12,27.23,17.6,36.5,37.4,0,0.48,215.354,4.16667,81,46.33,29.12,877.5,0.013,239.96,20.7324,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"573","PN Bicuar",2016-10-13,28,18.5,37.3,38.5,0.6,0.84,163.45,4.13889,97,44.42,29.15,876.7,0.012,258.67,22.3488,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"574","PN Bicuar",2016-10-14,26.77,14.8,37.6,38.5,0,0.21,214.252,5.27778,268,49.75,29.66,876.3,0.011,271.25,23.436,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"575","PN Bicuar",2016-10-15,26.21,14.3,36.8,37.7,0,1.41,230.478,5.72222,261,49.88,29.89,876,0.011,287.88,24.8724,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"576","PN Bicuar",2016-10-16,25.89,15.5,36.8,38.1,0.2,1.7,254.346,5.58333,330,48.38,30.35,876.5,0.013,283.04,24.4548,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"577","PN Bicuar",2016-10-17,25.92,13.2,37,38,0,1.48,236.026,5.25,269,45.79,30.08,875.9,0.012,279.33,24.1344,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"578","PN Bicuar",2016-10-18,24.82,15.5,35.5,36.2,0,1.59,258.223,4,211,46.46,30.06,876.3,0.013,234.04,20.2212,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"579","PN Bicuar",2016-10-19,24.94,11.7,36.1,37.4,0,1.72,210.657,6.05556,269,43.08,29.59,876.3,0.012,250.38,21.6324,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"580","PN Bicuar",2016-10-20,24.49,12.6,34.2,36,0,0.87,197.889,4.16667,166,46.58,29.53,877.4,0.012,234.58,20.268,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"581","PN Bicuar",2016-10-21,25.43,13.5,36,37.2,0,0.71,192.248,3.88889,265,45.88,29.36,877.3,0.012,240.63,20.79,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"582","PN Bicuar",2016-10-22,23.71,11.7,34.7,35.3,0,1.14,195.228,4.11111,169,38.46,28.98,877.4,0.012,208.33,18,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"583","PN Bicuar",2016-10-23,24.98,9.8,37.3,38.4,0,0.75,162.755,5,136,37.42,28.69,876.5,0.012,284,24.5376,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"584","PN Bicuar",2016-10-24,26.65,13.9,37.1,38.4,0,0.81,206.164,3.77778,170,39.54,29.73,875.5,0.012,266.38,23.0148,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"585","PN Bicuar",2016-10-25,26.32,14.5,36.6,37.7,0,1.46,235.326,4.83333,272,43.75,30.24,875.1,0.012,226.58,19.5768,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"586","PN Bicuar",2016-10-26,25.91,16.9,34.1,35.7,0,0.39,222.129,2.97222,71,48.25,30.27,874.9,0.013,204.42,17.6616,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"587","PN Bicuar",2016-10-27,24.95,15.4,32,32.8,0,0.53,202.511,3.91667,254,45.71,29.64,876,0.013,208.04,17.9748,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"588","PN Bicuar",2016-10-28,23.33,16.5,32.3,33.2,0.4,0.79,201.42,3.16667,134,56.83,28.8,878.3,0.011,135.54,11.7108,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"589","PN Bicuar",2016-10-29,21.86,17.2,32.2,34.2,4,1.28,207.065,4.16667,81,69.71,27.5,878.2,0.011,152.92,13.212,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"590","PN Bicuar",2016-10-30,24.43,12.5,36.3,37.5,1.6,1.31,223.683,5.16667,231,57.83,27.31,876.8,0.011,295.79,25.5564,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"591","PN Bicuar",2016-10-31,25.18,16.4,36.4,37.4,5,1.74,244.055,5.38889,288,55.79,28.28,877.4,0.012,266.25,23.004,"2016-10_D_PNBicuar_0000361101_fkie.xls"
"592","PN Bicuar",2016-11-01,26.8,16.7,37,38.9,0,0.87,235.76,5.19444,318,51.54,28.7,876.6,0.012,312.88,27.0324,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"593","PN Bicuar",2016-11-02,26.18,20,36.9,37.6,3.6,1.45,188.217,4.80556,276,52,29.46,876.1,0.012,256.92,22.1976,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"594","PN Bicuar",2016-11-03,23.88,18.4,34.6,36.4,0,0.82,166.242,7.91667,104,63.17,28.49,878.3,0.012,260.54,22.5108,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"595","PN Bicuar",2016-11-04,24.21,18.1,33.3,34.5,1.8,0.89,183.01,3.66667,172,65.5,29.26,879.7,0.012,302.21,26.1108,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"596","PN Bicuar",2016-11-05,20.85,17.4,26.2,26.7,7.4,0.52,164.263,2.94444,274,80.96,27.11,881.2,0.011,122.83,10.6128,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"597","PN Bicuar",2016-11-06,24.46,17.6,33,34.3,12,1.24,211.699,4.5,269,66.42,27.18,877,0.012,270.46,23.3676,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"598","PN Bicuar",2016-11-07,21.1,18,26.3,28.2,15.4,0.57,216.654,2.55556,113,81.92,25.25,878.4,0.065,83.5,7.2144,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"599","PN Bicuar",2016-11-08,24.47,15.6,33,34.1,0,0.66,151.659,3.08333,74,63.42,25.92,878.5,0.07,298.38,25.7796,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"600","PN Bicuar",2016-11-09,22.63,18.9,28.9,29.5,3.2,1.14,247.096,4.38889,274,71.13,25.97,878.5,0.064,138.42,11.9592,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"601","PN Bicuar",2016-11-10,24.65,17,31.9,33.4,0,0.87,146.362,3.44444,100,60,26.4,877.6,0.063,261.17,22.5648,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"602","PN Bicuar",2016-11-11,25.67,18.1,33.5,35.2,0,0.81,252.594,3.88889,271,57.25,28.28,875,0.061,261.58,22.6008,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"603","PN Bicuar",2016-11-12,25.78,18.1,35.3,36.7,0,1.17,218.452,5.41667,318,56.5,29.51,874.5,0.059,307.67,26.5824,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"604","PN Bicuar",2016-11-13,24.76,17.1,34.4,35.3,3.6,0.65,224.15,5.5,321,60.67,29.67,875.3,0.057,252.38,21.8052,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"605","PN Bicuar",2016-11-14,23.76,17.6,32.1,32.9,5.2,0.97,225.126,4.75,290,72.08,29.01,876.4,0.061,225.42,19.476,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"606","PN Bicuar",2016-11-15,24.34,16.4,32.7,33.5,0,0.65,145.91,3.38889,129,68.46,27.7,875.8,0.079,320.79,27.7164,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"607","PN Bicuar",2016-11-16,23.48,16.8,34.7,35.9,11.8,1.24,194.891,4.61111,100,68.54,28.18,875.2,0.067,284.38,24.57,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"608","PN Bicuar",2016-11-17,23.72,17.7,31.6,33.1,2.4,1.14,202.866,3.75,201,69.54,27.45,876.5,0.071,254.96,22.0284,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"609","PN Bicuar",2016-11-18,25,18.5,34,34.7,2.4,1.11,147.656,3.94444,130,63.25,28.1,876.2,0.065,327.13,28.2636,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"610","PN Bicuar",2016-11-19,24.13,18.9,31.8,33.5,0.4,0.78,225.008,4.08333,235,71,28.13,875.8,0.061,229.17,19.8,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"611","PN Bicuar",2016-11-20,22.68,16.9,31,32.4,0,1.31,263.619,4.22222,267,72.08,27.58,875.4,0.059,157.83,13.6368,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"612","PN Bicuar",2016-11-21,21.37,16.3,29,29.9,32.4,0.75,146.696,3.61111,243,77.08,25.14,876.7,0.079,156,13.4784,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"613","PN Bicuar",2016-11-22,22.1,18.2,30.4,31.2,5.8,0.7,241.552,2.88889,321,78.75,24.99,878.2,0.07,207.63,17.9388,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"614","PN Bicuar",2016-11-23,22.25,17.9,28.5,29.6,1.2,0.69,185.26,4.55556,239,80.38,25.67,878.5,0.064,190.33,16.4448,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"615","PN Bicuar",2016-11-24,23.77,17.5,30.8,32.5,6,0.87,233.887,2.91667,99,73.21,26.33,877.1,0.06,233.29,20.1564,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"616","PN Bicuar",2016-11-25,22.75,17.8,29.9,31,5.2,0.79,182.29,3.36111,264,76.67,26.32,874.8,0.064,257.79,22.2732,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"617","PN Bicuar",2016-11-26,24.3,17.1,32.8,33.8,0,0.64,145.202,4.05556,115,68.71,27.65,875.3,0.064,329.46,28.4652,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"618","PN Bicuar",2016-11-27,24.66,15.4,33.6,34.4,0,0.7,120.489,3.72222,109,61.67,28.88,875.5,0.062,328.58,28.3896,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"619","PN Bicuar",2016-11-28,24.83,15.8,34.2,34.8,0,1.58,129.53,6.41667,118,57.75,29.7,874.9,0.058,326.63,28.2204,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"620","PN Bicuar",2016-11-29,23.75,13.9,33.1,34.5,0,0.64,237.36,3.88889,309,62.33,29.68,875.7,0.056,298.67,25.8048,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"621","PN Bicuar",2016-11-30,22.79,18.4,28.9,30.6,4.8,1.08,152.624,4,162,76.42,28.89,878.8,0.054,238.38,20.5956,"2016-11_D_PNBicuar_0000361101_osoi.xls"
"622","PN Bicuar",2016-12-01,21.49,18.6,27.1,28.8,1.8,1.01,198.36,3.19444,191,83.21,27.65,878.4,0.053,178.21,15.3972,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"623","PN Bicuar",2016-12-02,22.36,16.4,30.7,31.6,3.6,0.96,201.079,5.77778,235,79.33,27.77,876.6,0.053,272.42,23.5368,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"624","PN Bicuar",2016-12-03,22.39,16.6,29,30.3,0.2,0.86,146.599,3.69444,117,78.63,27.68,877,0.051,257.88,22.2804,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"625","PN Bicuar",2016-12-04,21.58,18.1,30.7,32,18,0.85,157.79,4.16667,128,84.46,27.38,876.1,0.057,250.96,21.6828,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"626","PN Bicuar",2016-12-05,23.77,18.6,30.6,31.6,0,0.15,258.101,3.33333,310,74.33,27.26,877.7,0.07,291.92,25.2216,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"627","PN Bicuar",2016-12-06,21.75,16.9,28.2,29.4,6,0.75,166.109,5.36111,122,79.33,26.02,877.7,0.066,161.88,13.986,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"628","PN Bicuar",2016-12-07,21.9,16.7,29.1,30.1,11.8,0.76,185.906,3.05556,278,79.63,25.67,877.6,0.077,269.5,23.2848,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"629","PN Bicuar",2016-12-08,22.83,17.4,30.6,31.6,7,0.96,212.874,2.33333,133,77,26.68,877.8,0.075,303.08,26.1864,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"630","PN Bicuar",2016-12-09,22.16,17.1,28.8,29.3,16.8,1.09,241.195,3.91667,268,80.29,26.66,878.1,0.069,205.29,17.7372,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"631","PN Bicuar",2016-12-10,21.71,17,28.1,29.5,0.8,0.71,225.088,2.44444,262,84.88,25.54,877,0.081,226.38,19.5588,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"632","PN Bicuar",2016-12-11,22.24,18.7,28.5,30.3,1.4,0.95,258.538,3.22222,190,82.21,25.94,875.9,0.069,166.75,14.4072,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"633","PN Bicuar",2016-12-12,21.11,16.1,28,29.6,46,0.71,232.332,4.69444,112,83.08,24.92,876.7,0.084,234.46,20.2572,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"634","PN Bicuar",2016-12-13,21.03,17.2,28.2,29.3,1.8,2.06,286.212,6.61111,320,81.04,25.66,876.7,0.069,274.88,23.7492,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"635","PN Bicuar",2016-12-14,21.36,18,27.5,28.9,18.2,1.02,276.068,3.22222,328,83.79,25.6,877.8,0.082,225.13,19.4508,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"636","PN Bicuar",2016-12-15,23.29,16.6,31.7,32.7,0,0.97,199.195,3.80556,152,68.75,26.36,877.2,0.071,326.83,28.2384,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"637","PN Bicuar",2016-12-16,23.49,14,33.6,34.3,0,0.88,236.642,4.02778,148,63.08,27.83,876.8,0.065,350.17,30.2544,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"638","PN Bicuar",2016-12-17,23.41,15.1,32.2,33,0,0.81,239.769,3.22222,175,65.58,28.43,875.3,0.061,294.04,25.4052,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"639","PN Bicuar",2016-12-18,22.38,18.3,28.8,29.7,5,1.38,279.577,3.77778,330,75.63,28.29,875.7,0.057,205.04,17.7156,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"640","PN Bicuar",2016-12-19,22.28,17.9,28.8,29.6,2,1.29,265.217,3,261,79.58,27.44,876.1,0.055,264.79,22.878,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"641","PN Bicuar",2016-12-20,23.79,16.5,32.4,33.1,0,0.94,268.451,2.80556,273,72.38,28.2,874.6,0.055,323.58,27.9576,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"642","PN Bicuar",2016-12-21,23.13,16.1,31.2,32,2.2,1.9,297.397,3.66667,314,71.25,29.13,874.7,0.055,311.08,26.8776,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"643","PN Bicuar",2016-12-22,23.58,16.3,32.6,33.3,2.6,0.94,242.025,4.55556,172,69,28.86,875.2,0.052,307.38,26.5572,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"644","PN Bicuar",2016-12-23,22.26,18.2,29.2,29.8,0.4,0.93,250.141,2.77778,268,78.33,27.82,875.7,0.05,187.71,16.218,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"645","PN Bicuar",2016-12-24,22.8,17.6,31.6,33,1,0.81,246.551,2.75,145,78.38,27.89,875.2,0.05,237.38,20.5092,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"646","PN Bicuar",2016-12-25,22.1,18.9,28,29.1,0,0.66,226.213,4.13889,294,78.63,27.35,876.1,0.049,209.67,18.1152,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"647","PN Bicuar",2016-12-26,21.91,18.5,30.9,32,0.2,0.88,253.595,4.02778,289,80.17,27.93,876.2,0.048,197.83,17.0928,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"648","PN Bicuar",2016-12-27,21.38,17.1,28.7,30.4,20.2,0.82,236.016,3.11111,245,85.42,27.34,875.8,0.057,202.21,17.4708,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"649","PN Bicuar",2016-12-28,21.31,18.1,28.9,29.4,8.2,0.97,186.453,3.25,200,84.96,26.29,876.4,0.081,232.88,20.1204,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"650","PN Bicuar",2016-12-29,23.18,17.3,30.7,31.3,0.4,0.64,231.723,2.72222,333,76.83,25.85,874.6,0.082,204.83,17.6976,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"651","PN Bicuar",2016-12-30,24.38,18.8,31.6,32.2,0,1.42,245.996,3.61111,307,66.96,27.34,877.1,0.071,311.5,26.9136,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"652","PN Bicuar",2016-12-31,22.18,18,30.7,32.4,10,1.12,208.798,3.94444,188,79.79,28.07,875.2,0.066,265.63,22.95,"2016-12_D_PNBicuar_0000361101_ogoq.xls"
"653","PN Bicuar",2017-01-01,21,17.9,25.1,25.9,0.2,2,303.812,4.61111,326,83.25,26.56,875.6,0.077,193.5,16.7184,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"654","PN Bicuar",2017-01-02,20.32,18,25.5,26.9,19.6,1.55,292.866,3.77778,296,89.33,25.23,874.8,0.079,133.04,11.4948,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"655","PN Bicuar",2017-01-03,21.69,17.2,27.6,28.7,0,1.43,285.999,4.36111,305,80.83,25.3,874.6,0.081,235.88,20.3796,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"656","PN Bicuar",2017-01-04,22.12,15.7,30.5,31.2,0,2.08,299.246,5.16667,314,73.46,26.27,875.4,0.07,290.75,25.1208,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"657","PN Bicuar",2017-01-05,22.38,13.3,31.3,32.7,0,1.04,277.088,2.91667,306,65.13,27.17,874.4,0.064,316.21,27.3204,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"658","PN Bicuar",2017-01-06,22.25,14.6,31,32,0,1.15,293.494,3.16667,311,69.25,27.96,876.5,0.06,298.04,25.7508,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"659","PN Bicuar",2017-01-07,23.5,14.8,32.3,33.2,0,0.67,235.664,2.02778,187,66.5,28.53,878,0.056,317.25,27.4104,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"660","PN Bicuar",2017-01-08,22.84,13.4,32.7,34,0,0.53,199.552,3.02778,163,65.13,29.06,876,0.054,321.38,27.7668,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"661","PN Bicuar",2017-01-09,22.3,14.6,31.8,32.7,1.4,1.53,271.89,4.66667,222,69.08,29.27,874.5,0.05,298.67,25.8048,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"662","PN Bicuar",2017-01-10,21.96,12.6,32.5,33.3,0,1.14,276.947,4.5,321,66.13,28.53,874.3,0.047,322.21,27.8388,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"663","PN Bicuar",2017-01-11,20.57,10.4,31.6,32.3,0,0.75,221.001,2.69444,171,66.42,28.49,874.9,0.043,278.08,24.0264,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"664","PN Bicuar",2017-01-12,21.24,8.7,32.1,32.7,0,0.81,247.899,2.77778,309,58.21,28.07,875.5,0.037,279.54,24.1524,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
"665","PN Bicuar",2017-01-13,22.88,10.3,33.3,34.9,0,1.45,261.555,4.16667,280,53.21,28.31,875.5,0.029,288.04,24.8868,"2017-01_D_PNBicuar_0000361101_vqwr.xls"
